Row Number,Matched Rules,0,Unique Rule Count
713,"({'Rule': 'bottom-right-square-x > 0.5 && middle-left-square-b <= 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 7},)","{'Rule': 'bottom-right-square-x > 0.5 && middle-left-square-b <= 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 7}",2
714,"({'Rule': 'bottom-middle-square-x > 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-o > 0.5 && middle-middle-square-o > 0.5 && middle-right-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 7},)","{'Rule': 'bottom-middle-square-x > 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-o > 0.5 && middle-middle-square-o > 0.5 && middle-right-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 7}",2
715,"({'Rule': 'bottom-right-square-x > 0.5 && middle-left-square-b <= 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 7},)","{'Rule': 'bottom-right-square-x > 0.5 && middle-left-square-b <= 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 7}",2
716,"({'Rule': 'bottom-middle-square-x <= 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-o <= 0.5 && middle-middle-square-b <= 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-x > 0.5 && top-middle-square-b > 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 10},)","{'Rule': 'bottom-middle-square-x <= 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-o <= 0.5 && middle-middle-square-b <= 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-x > 0.5 && top-middle-square-b > 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 10}",2
717,"({'Rule': 'bottom-middle-square-x <= 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-b > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-x > 0.5 && top-middle-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 11},)","{'Rule': 'bottom-middle-square-x <= 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-b > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-x > 0.5 && top-middle-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 11}",2
718,"({'Rule': 'bottom-right-square-o > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 5},)","{'Rule': 'bottom-right-square-o > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 5}",2
719,"({'Rule': 'bottom-right-square-o > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 5},)","{'Rule': 'bottom-right-square-o > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 5}",2
720,"({'Rule': 'bottom-middle-square-x > 0.5 && bottom-right-square-b <= 0.5 && bottom-right-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x > 0.5 && top-left-square-x > 0.5 && top-middle-square-b > 0.5 && top-middle-square-x <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 9},)","{'Rule': 'bottom-middle-square-x > 0.5 && bottom-right-square-b <= 0.5 && bottom-right-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x > 0.5 && top-left-square-x > 0.5 && top-middle-square-b > 0.5 && top-middle-square-x <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 9}",2
721,"({'Rule': 'bottom-middle-square-x <= 0.5 && bottom-right-square-x > 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 5},)","{'Rule': 'bottom-middle-square-x <= 0.5 && bottom-right-square-x > 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 5}",2
722,"({'Rule': 'bottom-middle-square-b > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && bottom-right-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x > 0.5 && top-left-square-x > 0.5 && top-middle-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 10},)","{'Rule': 'bottom-middle-square-b > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && bottom-right-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x > 0.5 && top-left-square-x > 0.5 && top-middle-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 10}",2
723,"({'Rule': 'bottom-middle-square-x > 0.5 && bottom-right-square-x > 0.5 && middle-left-square-x > 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-left-square-x > 0.5 && top-middle-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-b <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 10},)","{'Rule': 'bottom-middle-square-x > 0.5 && bottom-right-square-x > 0.5 && middle-left-square-x > 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-left-square-x > 0.5 && top-middle-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-b <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 10}",2
724,"({'Rule': 'bottom-middle-square-x > 0.5 && bottom-right-square-b > 0.5 && bottom-right-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-b > 0.5 && middle-right-square-x <= 0.5 && top-left-square-x > 0.5 && top-middle-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 10},)","{'Rule': 'bottom-middle-square-x > 0.5 && bottom-right-square-b > 0.5 && bottom-right-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-b > 0.5 && middle-right-square-x <= 0.5 && top-left-square-x > 0.5 && top-middle-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 10}",2
725,"({'Rule': 'bottom-middle-square-b > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-x > 0.5 && middle-left-square-x > 0.5 && middle-middle-square-o > 0.5 && middle-right-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-left-square-x > 0.5 && top-middle-square-o <= 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 11},)","{'Rule': 'bottom-middle-square-b > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-x > 0.5 && middle-left-square-x > 0.5 && middle-middle-square-o > 0.5 && middle-right-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-left-square-x > 0.5 && top-middle-square-o <= 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 11}",2
726,"({'Rule': 'bottom-right-square-o > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 5},)","{'Rule': 'bottom-right-square-o > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 5}",2
727,"({'Rule': 'bottom-right-square-o > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 5},)","{'Rule': 'bottom-right-square-o > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 5}",2
728,"({'Rule': 'bottom-middle-square-x > 0.5 && bottom-right-square-x > 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x > 0.5 && top-left-square-x > 0.5 && top-middle-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-b <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 10},)","{'Rule': 'bottom-middle-square-x > 0.5 && bottom-right-square-x > 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x > 0.5 && top-left-square-x > 0.5 && top-middle-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-b <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 10}",2
729,"({'Rule': 'bottom-right-square-o > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 5},)","{'Rule': 'bottom-right-square-o > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 5}",2
730,"({'Rule': 'bottom-right-square-o > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 5},)","{'Rule': 'bottom-right-square-o > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 5}",2
731,"({'Rule': 'bottom-middle-square-x > 0.5 && bottom-right-square-b > 0.5 && bottom-right-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x > 0.5 && top-left-square-x > 0.5 && top-middle-square-x <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 8},)","{'Rule': 'bottom-middle-square-x > 0.5 && bottom-right-square-b > 0.5 && bottom-right-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x > 0.5 && top-left-square-x > 0.5 && top-middle-square-x <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 8}",2
732,"({'Rule': 'bottom-middle-square-x <= 0.5 && bottom-right-square-x > 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 5},)","{'Rule': 'bottom-middle-square-x <= 0.5 && bottom-right-square-x > 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 5}",2
733,"({'Rule': 'bottom-middle-square-x > 0.5 && bottom-right-square-x > 0.5 && middle-left-square-b > 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-left-square-x > 0.5 && top-middle-square-b > 0.5 && top-middle-square-x <= 0.5 && top-right-square-b <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 12},)","{'Rule': 'bottom-middle-square-x > 0.5 && bottom-right-square-x > 0.5 && middle-left-square-b > 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-left-square-x > 0.5 && top-middle-square-b > 0.5 && top-middle-square-x <= 0.5 && top-right-square-b <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 12}",2
734,"({'Rule': 'bottom-right-square-o > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 5},)","{'Rule': 'bottom-right-square-o > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 5}",2
735,"({'Rule': 'bottom-middle-square-x <= 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-o <= 0.5 && middle-middle-square-b <= 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-x > 0.5 && top-middle-square-b > 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 10},)","{'Rule': 'bottom-middle-square-x <= 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-o <= 0.5 && middle-middle-square-b <= 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-x > 0.5 && top-middle-square-b > 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 10}",2
736,"({'Rule': 'middle-middle-square-b > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 7},)","{'Rule': 'middle-middle-square-b > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 7}",2
737,"({'Rule': 'bottom-middle-square-x > 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-o > 0.5 && middle-middle-square-o > 0.5 && middle-right-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 7},)","{'Rule': 'bottom-middle-square-x > 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-o > 0.5 && middle-middle-square-o > 0.5 && middle-right-square-o > 0.5 && top-left-square-x > 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 7}",2
738,"({'Rule': 'bottom-middle-square-x <= 0.5 && bottom-right-square-x > 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 6},)","{'Rule': 'bottom-middle-square-x <= 0.5 && bottom-right-square-x > 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 6}",2
739,"({'Rule': 'bottom-middle-square-x > 0.5 && bottom-right-square-x > 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-middle-square-b > 0.5 && top-middle-square-x <= 0.5 && top-right-square-b > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 8},)","{'Rule': 'bottom-middle-square-x > 0.5 && bottom-right-square-x > 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 && top-middle-square-b > 0.5 && top-middle-square-x <= 0.5 && top-right-square-b > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 8}",2
740,"({'Rule': 'bottom-middle-square-x <= 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-o <= 0.5 && middle-middle-square-b <= 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-x > 0.5 && top-middle-square-b > 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 10},)","{'Rule': 'bottom-middle-square-x <= 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-o <= 0.5 && middle-middle-square-b <= 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-x > 0.5 && top-middle-square-b > 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 10}",2
741,"({'Rule': 'bottom-middle-square-x <= 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-x > 0.5 && middle-middle-square-b <= 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-left-square-o > 0.5 && top-left-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 13},)","{'Rule': 'bottom-middle-square-x <= 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-x > 0.5 && middle-middle-square-b <= 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-left-square-o > 0.5 && top-left-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 13}",2
742,"({'Rule': 'bottom-right-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x <= 0.5 => positive', 'Rule Length': 3},)","{'Rule': 'bottom-right-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x <= 0.5 => positive', 'Rule Length': 3}",2
743,"({'Rule': 'bottom-right-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x <= 0.5 => positive', 'Rule Length': 3},)","{'Rule': 'bottom-right-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x <= 0.5 => positive', 'Rule Length': 3}",2
744,"({'Rule': 'bottom-right-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x <= 0.5 => positive', 'Rule Length': 3},)","{'Rule': 'bottom-right-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x <= 0.5 => positive', 'Rule Length': 3}",2
745,"({'Rule': 'bottom-right-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x <= 0.5 => positive', 'Rule Length': 3},)","{'Rule': 'bottom-right-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x <= 0.5 => positive', 'Rule Length': 3}",2
746,"({'Rule': 'bottom-right-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x <= 0.5 => positive', 'Rule Length': 3},)","{'Rule': 'bottom-right-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x <= 0.5 => positive', 'Rule Length': 3}",2
747,"({'Rule': 'bottom-right-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x <= 0.5 => positive', 'Rule Length': 3},)","{'Rule': 'bottom-right-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x <= 0.5 => positive', 'Rule Length': 3}",2
748,"({'Rule': 'bottom-right-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x <= 0.5 => positive', 'Rule Length': 3},)","{'Rule': 'bottom-right-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x <= 0.5 => positive', 'Rule Length': 3}",2
749,"({'Rule': 'bottom-middle-square-x <= 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-x > 0.5 && middle-middle-square-b > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 9},)","{'Rule': 'bottom-middle-square-x <= 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-x > 0.5 && middle-middle-square-b > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 9}",2
