Row Number,Matched Rules,Matched Rules
854,"bottom-left-square-b <= 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x > 0.5 && middle-right-square-b <= 0.5 && top-left-square-b <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b > 0.5 && top-right-square-b <= 0.5 => positive', 'Rule Length': 11},)",11
855,"bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x > 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b > 0.5 && top-middle-square-x <= 0.5 && top-right-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 12},)",12
856,"bottom-left-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && middle-right-square-b > 0.5 && top-left-square-b <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b > 0.5 && top-right-square-b <= 0.5 => positive', 'Rule Length': 9},)",9
857,"bottom-left-square-o > 0.5 && bottom-middle-square-o <= 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o > 0.5 && top-left-square-o > 0.5 && top-right-square-b <= 0.5 => positive', 'Rule Length': 6},)",6
858,"bottom-left-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o > 0.5 && top-left-square-o > 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 6},)",6
859,"bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && bottom-right-square-x > 0.5 && middle-right-square-o > 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 7},)",7
860,"bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && middle-right-square-b > 0.5 && middle-right-square-o <= 0.5 && top-middle-square-b > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 7},)",7
861,"bottom-left-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o > 0.5 && top-left-square-o > 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 6},)",6
862,"bottom-left-square-b <= 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o > 0.5 && middle-right-square-x > 0.5 && top-left-square-x <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 9},)",9
863,"bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-b > 0.5 && bottom-right-square-o <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-o <= 0.5 && top-middle-square-b > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 8},)",8
864,"bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && middle-right-square-b > 0.5 && middle-right-square-o <= 0.5 && top-middle-square-b > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 7},)",7
865,"bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b > 0.5 && top-middle-square-x <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 12},)",12
866,"bottom-left-square-b > 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && middle-right-square-b <= 0.5 && top-left-square-b <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b > 0.5 && top-right-square-b <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 11},)",11
867,"bottom-left-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && middle-right-square-b > 0.5 && top-left-square-b <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b > 0.5 && top-right-square-b <= 0.5 => positive', 'Rule Length': 9},)",9
868,"bottom-left-square-b <= 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x > 0.5 && middle-right-square-b <= 0.5 && top-left-square-b <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b > 0.5 && top-right-square-b <= 0.5 => positive', 'Rule Length': 11},)",11
869,"bottom-left-square-b <= 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x > 0.5 && middle-right-square-b <= 0.5 && top-left-square-b <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b > 0.5 && top-right-square-b <= 0.5 => positive', 'Rule Length': 11},)",11
870,"bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && bottom-right-square-x > 0.5 && middle-left-square-b <= 0.5 && middle-right-square-o <= 0.5 && middle-right-square-x > 0.5 && top-left-square-b <= 0.5 && top-middle-square-b > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 11},)",11
871,"bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && bottom-right-square-x > 0.5 && middle-left-square-b <= 0.5 && middle-right-square-o <= 0.5 && middle-right-square-x > 0.5 && top-left-square-b <= 0.5 && top-middle-square-b > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 11},)",11
872,"bottom-left-square-b <= 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x > 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b > 0.5 && top-middle-square-x <= 0.5 && top-right-square-o <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 13},)",13
873,"bottom-left-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && top-left-square-b <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b > 0.5 && top-right-square-b > 0.5 => positive', 'Rule Length': 8},)",8
874,"bottom-left-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && top-left-square-b <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b > 0.5 && top-right-square-b > 0.5 => positive', 'Rule Length': 8},)",8
875,"bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-middle-square-b > 0.5 && top-right-square-o <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 7},)",7
876,"bottom-left-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o > 0.5 && top-left-square-o > 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 6},)",6
877,"bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-middle-square-b > 0.5 && top-right-square-o <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 7},)",7
878,"bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-middle-square-b > 0.5 && top-right-square-o <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 7},)",7
879,"bottom-left-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && top-left-square-b <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b > 0.5 && top-right-square-b > 0.5 => positive', 'Rule Length': 8},)",8
880,"bottom-left-square-o > 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-o > 0.5 => positive', 'Rule Length': 3},)",3
881,"bottom-left-square-o > 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-o > 0.5 => positive', 'Rule Length': 3},)",3
882,"bottom-left-square-o > 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-o > 0.5 => positive', 'Rule Length': 3},)",3
883,"bottom-left-square-o > 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-o > 0.5 => positive', 'Rule Length': 3},)",3
884,"bottom-left-square-b <= 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o > 0.5 && middle-right-square-x <= 0.5 && top-left-square-b > 0.5 && top-left-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 11},)",11
885,"bottom-left-square-o <= 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-o <= 0.5 && bottom-right-square-x > 0.5 && middle-left-square-b <= 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-x <= 0.5 && top-left-square-b > 0.5 && top-middle-square-b <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 11},)",11
886,"bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && bottom-right-square-o <= 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-b <= 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-x <= 0.5 && top-left-square-o <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 13},)",13
887,"bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && bottom-right-square-x > 0.5 && middle-right-square-o > 0.5 && top-left-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 7},)",7
888,"bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && bottom-right-square-o <= 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-b <= 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-x <= 0.5 && top-left-square-o <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 13},)",13
889,"bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && bottom-right-square-o <= 0.5 && bottom-right-square-x > 0.5 && middle-left-square-b <= 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-x <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 12},)",12
890,"bottom-left-square-o > 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-o > 0.5 => positive', 'Rule Length': 3},)",3
891,"bottom-left-square-o > 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-o > 0.5 => positive', 'Rule Length': 3},)",3
892,"bottom-left-square-o <= 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o > 0.5 && middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 6},)",6
893,"bottom-left-square-o <= 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o > 0.5 && middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 6},)",6
894,"bottom-left-square-o > 0.5 && bottom-middle-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-x > 0.5 && middle-right-square-x > 0.5 && top-left-square-o <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-b <= 0.5 => positive', 'Rule Length': 10},)",10
895,"bottom-left-square-o > 0.5 && bottom-middle-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-b <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o <= 0.5 && middle-right-square-o <= 0.5 && middle-right-square-x > 0.5 && top-left-square-o <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 12},)",12
896,"bottom-left-square-o > 0.5 && bottom-middle-square-o <= 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && top-left-square-b > 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 7},)",7
897,"bottom-left-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && middle-right-square-o > 0.5 && top-middle-square-b <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 7},)",7
898,"bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && bottom-right-square-x > 0.5 && middle-left-square-x > 0.5 && middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 9},)",9
899,"bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x > 0.5 && middle-right-square-b > 0.5 && middle-right-square-o <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 11},)",11
900,"bottom-left-square-o > 0.5 && bottom-middle-square-o <= 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && top-left-square-b > 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 7},)",7
901,"bottom-left-square-o <= 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o > 0.5 && middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 6},)",6
902,"bottom-left-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && middle-right-square-o > 0.5 && top-middle-square-b <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 7},)",7
903,"bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && bottom-right-square-x > 0.5 && middle-left-square-o > 0.5 && middle-right-square-o <= 0.5 && middle-right-square-x > 0.5 && top-left-square-b > 0.5 && top-left-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 12},)",12
904,"bottom-left-square-o <= 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o > 0.5 && middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 6},)",6
905,"bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 10},)",10
906,"bottom-left-square-o > 0.5 && bottom-middle-square-o <= 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && top-left-square-b > 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 7},)",7
907,"bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && bottom-right-square-x > 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b > 0.5 && middle-right-square-o <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 12},)",12
908,"bottom-left-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && middle-right-square-o > 0.5 && top-middle-square-b <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 7},)",7
909,"bottom-left-square-o > 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-o > 0.5 => positive', 'Rule Length': 3},)",3
910,"bottom-left-square-o > 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-o > 0.5 => positive', 'Rule Length': 3},)",3
911,"bottom-left-square-b <= 0.5 && bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o > 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-b > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 12},)",12
912,"bottom-left-square-b <= 0.5 && bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o > 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-b > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 12},)",12
913,"bottom-left-square-b > 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && bottom-right-square-b <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o > 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-o > 0.5 && top-left-square-b > 0.5 && top-left-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-b > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 15},)",15
914,"bottom-left-square-o > 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-o > 0.5 => positive', 'Rule Length': 3},)",3
915,"bottom-left-square-b <= 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x > 0.5 && middle-right-square-x > 0.5 && top-left-square-o <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-o > 0.5 && top-right-square-b <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 12},)",12
916,"bottom-left-square-o <= 0.5 && bottom-left-square-x <= 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-o <= 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-x > 0.5 && middle-right-square-o <= 0.5 && top-left-square-o <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-right-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 12},)",12
